sessionId,raceLabel,sectionName,sectionLengthMi,bryceRank,fieldRows,rankPercentile,time,speedMph,lapNumber,confidence,provenanceRefs
session_indy_nxt_2025_6453,2025 Grand Prix at Road America,I11 to SF,1.36269,14.0,19,0.2777777777777778,00:37.5051,130.8,15,official,source_indy_nxt_2025_6453_top_section_times_pdf
session_indy_nxt_2025_6453,2025 Grand Prix at Road America,Lap,4.014,13.0,19,0.33333333333333337,01:55.2771,125.354,16,official,source_indy_nxt_2025_6453_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Lap,1.25,15.0,19,0.2222222222222222,00:28.5466,157.637,6,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,FS - PO,0.161173,15.0,19,0.2222222222222222,00:03.4041,170.448,21,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Turn 1,0.120455,16.0,19,0.16666666666666663,00:02.8575,151.754,14,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Turn 2,0.144697,14.0,19,0.2777777777777778,00:03.6594,142.348,5,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,BS - T2,0.158144,17.0,20,0.1578947368421053,00:03.6963,154.024,71,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,BS - T3,0.158333,11.0,19,0.4444444444444444,00:03.4356,165.91,2,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Turn 3,0.183523,12.0,19,0.38888888888888884,00:04.0475,163.232,5,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Turn 4,0.163257,8.0,19,0.6111111111111112,00:03.6968,158.982,4,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,FS - PI,0.160417,15.0,19,0.2222222222222222,00:03.5072,164.662,4,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Turns 1/2,0.265151,16.0,19,0.16666666666666663,00:06.5555,145.61,5,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Backstretch,0.316476,14.0,19,0.2777777777777778,00:07.1604,159.113,1,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Turns 3/4,0.346779,12.0,19,0.38888888888888884,00:07.7454,161.18,4,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,T1T to T1,0.022727,12.0,19,0.38888888888888884,00:00.4788,170.88,21,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,T2T to T2,0.022727,16.0,20,0.21052631578947367,00:00.5606,145.946,71,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,T3T to T3,0.022727,9.0,20,0.5789473684210527,00:00.4832,169.324,2,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,T4T to T4,0.022727,13.0,19,0.33333333333333337,00:00.5099,160.457,4,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,SFP - PO,0.138067,4.0,5,0.25,00:15.6778,31.704,0,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,PO - SF,1.06761,5.0,19,0.7777777777777778,00:56.7210,67.76,0,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,PO - T2,0.243938,3.0,19,0.8888888888888888,00:12.2534,71.668,0,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6454,2025 INDY NXT by Firestone at World Wide Technology Raceway,Lap,1.25,15.0,19,0.2222222222222222,00:28.5466,157.637,6,official,source_indy_nxt_2025_6454_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,Lap,1.645,14.0,18,0.23529411764705888,01:08.1047,86.954,24,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,SF to I1,0.105493,13.0,20,0.368421052631579,00:03.4807,109.109,22,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I1 to I2A,0.056061,13.0,20,0.368421052631579,00:03.5061,57.562,20,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I2A to I2,0.042235,16.0,20,0.21052631578947367,00:01.8330,82.949,15,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I2 to I3,0.14375,17.0,20,0.1578947368421053,00:06.1042,84.778,12,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I3 to I4,0.164015,14.0,20,0.3157894736842105,00:04.2095,140.267,34,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I4 to I5,0.20322,12.0,20,0.42105263157894735,00:04.5003,162.565,34,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I5 to I6,0.138258,14.0,20,0.3157894736842105,00:03.3065,150.53,34,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I6 to I7,0.099811,14.0,20,0.3157894736842105,00:06.4184,55.983,23,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I7 to I8,0.053788,13.0,20,0.368421052631579,00:02.3912,80.979,17,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I8 to I9,0.050758,14.0,20,0.3157894736842105,00:03.2387,56.42,23,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I9 to I10,0.064015,16.0,20,0.21052631578947367,00:02.6917,85.617,19,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I10 to I11,0.072348,14.0,20,0.3157894736842105,00:04.4530,58.489,16,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I11 to 12,0.090909,15.0,20,0.26315789473684215,00:05.2312,62.562,20,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I12 to I13,0.093371,17.0,20,0.1578947368421053,00:03.1165,107.857,35,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,Back Str 2,0.066098,11.0,20,0.4736842105263158,00:02.1775,109.278,18,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I14 to I15,0.068939,16.0,20,0.21052631578947367,00:04.1689,59.531,17,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I15 to I16,0.050758,10.0,20,0.5263157894736843,00:03.2629,56.002,14,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I16 to SF,0.080682,14.0,20,0.3157894736842105,00:03.0477,95.303,25,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,SF to SFT,0.022917,14.0,20,0.3157894736842105,00:00.6925,119.135,25,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I5T to I5,0.026515,11.0,21,0.5,00:00.5671,168.32,34,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I13T to I13,0.011458,9.0,20,0.5789473684210527,00:00.3264,126.375,31,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PI to SFP,0.097443,8.0,18,0.5882352941176471,00:11.0182,31.838,41,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,SFP to PO,0.026705,6.0,19,0.7222222222222222,00:02.8276,34.0,42,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PIC to PI,0.007008,12.0,19,0.38888888888888884,00:01.0893,23.161,41,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PO to POC,0.143182,10.0,20,0.5263157894736843,00:07.1863,71.727,42,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PI to PO,0.124148,5.0,18,0.7647058823529411,00:13.8458,32.279,42,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PO to SF,1.62481,11.0,20,0.4736842105263158,01:25.0727,68.757,42,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,SF to PI,1.52367,14.0,19,0.2777777777777778,01:30.7398,60.45,41,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PO to I1,0.085795,9.0,20,0.5789473684210527,00:08.0799,38.226,42,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I14 to PI,0.079545,12.0,19,0.38888888888888884,00:08.7872,32.589,41,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PO to PI,1.50398,15.0,19,0.2222222222222222,05:11.8051,17.364,0,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,PO to Alt S/F,1.35833,11.0,20,0.4736842105263158,01:08.5639,71.32,42,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,Alt S/F to PI,0.145644,11.0,19,0.4444444444444444,00:12.5184,41.884,0,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,SF to I4,0.511553,14.0,20,0.3157894736842105,00:19.2325,95.754,23,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I4 to I10,0.609848,14.0,20,0.3157894736842105,00:22.8089,96.254,23,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,I10 to SF,0.523106,15.0,20,0.26315789473684215,00:25.7188,73.222,14,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2025_6455,2025 Detroit Grand Prix,Lap,1.645,14.0,18,0.23529411764705888,01:08.1047,86.954,24,official,source_indy_nxt_2025_6455_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,Lap,1.645,12.0,24,0.5217391304347826,01:06.8601,88.573,24,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,SF to I1,0.105493,7.0,25,0.75,00:03.3782,112.419,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I1 to I2A,0.056061,8.0,24,0.6956521739130435,00:03.4564,58.39,22,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I2A to I2,0.042235,14.0,24,0.4347826086956522,00:01.8034,84.311,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I2 to I3,0.14375,22.0,24,0.08695652173913049,00:06.0578,85.427,20,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I3 to I4,0.164015,16.0,24,0.34782608695652173,00:04.2230,139.819,28,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I4 to I5,0.20322,17.0,24,0.30434782608695654,00:04.5082,162.28,34,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I5 to I6,0.138258,12.0,25,0.5416666666666667,00:03.2275,154.215,17,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I6 to I7,0.099811,19.0,24,0.21739130434782605,00:06.3142,56.907,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I7 to I8,0.053788,4.0,24,0.8695652173913043,00:02.2984,84.249,17,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I8 to I9,0.050758,8.0,24,0.6956521739130435,00:03.1988,57.124,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I9 to I10,0.064015,8.0,24,0.6956521739130435,00:02.5912,88.937,20,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I10 to I11,0.072348,13.0,24,0.4782608695652174,00:04.4239,58.874,24,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I11 to 12,0.090909,18.0,24,0.26086956521739135,00:05.1450,63.61,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I12 to I13,0.093371,18.0,24,0.26086956521739135,00:03.1009,108.399,24,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,Back Str 2,0.066098,1.0,24,1.0,00:02.0804,114.378,22,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I14 to I15,0.068939,13.0,24,0.4782608695652174,00:04.1266,60.142,22,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I15 to I16,0.050758,12.0,24,0.5217391304347826,00:03.2766,55.768,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I16 to SF,0.080682,20.0,24,0.17391304347826086,00:03.0784,94.353,21,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,SF to SFT,0.022917,17.0,24,0.30434782608695654,00:00.6813,121.094,36,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I5T to I5,0.026515,16.0,24,0.34782608695652173,00:00.5668,168.409,29,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I13T to I13,0.011458,15.0,24,0.3913043478260869,00:00.3307,124.732,38,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,SFP to PO,0.024053,3.0,23,0.9090909090909091,00:02.5894,33.44,0,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,PO to POC,0.074242,11.0,24,0.5652173913043479,00:10.4424,25.595,0,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,PO to SF,1.62746,13.0,24,0.4782608695652174,01:38.8613,59.263,0,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,PO to I1,0.088446,12.0,24,0.5217391304347826,00:11.8298,26.916,0,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,PO to Alt S/F,1.36098,16.0,24,0.34782608695652173,01:24.3426,58.091,0,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,SF to I4,0.511553,17.0,24,0.30434782608695654,00:19.0817,96.511,22,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I4 to I10,0.609848,7.0,24,0.7391304347826086,00:22.3394,98.277,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I10 to SF,0.523106,16.0,24,0.34782608695652173,00:25.3864,74.181,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I13 to I13,0.614015,13.0,25,0.5,00:27.4332,80.576,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I3 to I9,0.709848,11.0,24,0.5652173913043479,00:24.0562,106.228,23,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6749,2026 Detroit Grand Prix,I9 to I13,0.320644,16.0,24,0.34782608695652173,00:15.3242,75.327,24,official,source_indy_nxt_2026_6749_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Lap,2.3,10.0,23,0.5909090909090908,01:12.6067,114.039,19,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,FS-PO,0.08447,16.0,26,0.4,00:02.0501,148.33,26,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turns 1-3,0.288257,9.0,24,0.6521739130434783,00:10.2516,101.226,15,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turn 4,0.266666,1.0,24,1.0,00:07.0712,135.762,33,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turns 5-6,0.111174,9.0,24,0.6521739130434783,00:05.7750,69.303,17,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turn 7,0.288257,10.0,24,0.6086956521739131,00:07.9742,130.135,23,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turns 8-9,0.180491,13.0,24,0.4782608695652174,00:07.5617,85.929,11,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turn 10,0.151515,15.0,24,0.3913043478260869,00:04.2389,128.678,8,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turn 11,0.250567,17.0,24,0.30434782608695654,00:05.9998,150.345,12,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turns 12-13,0.198862,17.0,24,0.30434782608695654,00:05.8764,121.827,9,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turns 14-16,0.167235,3.0,24,0.9130434782608696,00:05.5062,109.34,14,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,Turn 17,0.295832,19.0,24,0.21739130434782605,00:09.7653,109.059,19,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,I2 to I3,0.37784,8.0,24,0.6956521739130435,00:13.0183,104.486,14,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,I4 to I5,0.332006,11.0,24,0.5652173913043479,00:11.8166,101.148,18,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,SF to SFT,0.025379,8.0,24,0.6956521739130435,00:00.6220,146.888,31,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,I6T to I6,0.022917,18.0,25,0.29166666666666663,00:00.5220,158.048,16,official,source_indy_nxt_2026_6750_top_section_times_pdf
session_indy_nxt_2026_6750,2026 Grand Prix of Alabama Race 1 R1,I7T to I7,0.018939,15.0,24,0.3913043478260869,00:00.5526,123.381,18,official,source_indy_nxt_2026_6750_top_section_times_pdf
